"","Date","State","covid","mask","qanon","social distancing","vaccine","vaccine near me","cases","deaths","total_vaccinations","total_distributed","people_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_per_hundred","people_fully_vaccinated","people_vaccinated_per_hundred","distributed_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","share_doses_used"
"4590",2021-04-02,"South Carolina",25,29,15,0,19,11,554031,9179,2243230,3016265,1458179,15.82,43.57,814682,28.32,58.58,51757,39066,7588,0.744
"4591",2021-04-02,"South Dakota",24,7,0,0,20,0,118186,1938,515412,643385,318660,23.45,58.26,207448,36.02,72.73,10331,8334,9421,0.801
"4592",2021-04-02,"Tennessee",27,18,0,8,19,15,813614,11915,2789616,4086740,1789034,14.63,40.85,999097,26.2,59.84,64205,53294,7804,0.683
"4593",2021-04-02,"Texas",30,14,1,2,29,39,2799375,48599,12318117,16771515,7834308,14.97,42.48,4339888,27.02,57.84,367148,271028,9347,0.734
"4594",2021-04-02,"Utah",33,16,0,0,26,34,386550,2131,1381245,1712840,849980,11.85,43.08,380048,26.51,53.43,299,23873,7446,0.806
"4595",2021-04-02,"Vermont",53,0,0,0,41,35,19755,228,341568,439750,216254,19.91,54.74,124263,34.66,70.47,7892,6412,10276,0.777
"4596",2021-04-02,"Virginia",57,13,2,5,79,31,622339,10279,4252753,5071805,2796842,17.97,49.82,1533764,32.77,59.42,111911,91083,10671,0.839
"4597",2021-04-02,"Washington",79,13,2,0,94,49,367115,5278,3745391,4693200,2358001,18.95,49.19,1443400,30.97,61.63,85505,70565,9267,0.798
"4598",2021-04-02,"West Virginia",42,8,0,0,46,0,142653,2688,925146,1171365,557107,20.49,51.62,367190,31.09,65.36,28758,15123,8438,0.79
"4599",2021-04-02,"Wisconsin",57,36,5,8,69,16,637801,7336,3049407,3449245,1938854,19.65,52.37,1144235,33.3,59.24,80113,56376,9683,0.884
"4600",2021-04-02,"Wyoming",34,0,0,0,75,0,56447,700,270599,394525,161277,18.87,46.76,109195,27.87,68.17,373,3895,6730,0.686
"4601",2021-04-03,"Alabama",20,18,0,0,26,24,516615,10637,1847243,2891780,1234131,14.38,37.67,705197,25.17,58.98,33781,28769,5867,0.639
"4602",2021-04-03,"Alaska",47,13,0,0,24,0,63501,313,420238,636665,254263,23.34,57.45,170747,34.76,87.03,4548,3513,4802,0.66
"4603",2021-04-03,"Arizona",37,26,5,0,45,39,843838,16991,3653578,4538885,2276832,18.3,50.2,1332012,31.28,62.36,72130,59149,8126,0.805
"4604",2021-04-03,"Arkansas",21,43,8,0,25,35,330970,5641,1305535,1908100,855314,15.94,43.26,481056,28.34,63.23,61459,27298,9046,0.684
"4605",2021-04-03,"California",46,19,3,2,63,27,3676183,59667,19449615,25338590,12935569,17.25,49.22,6817086,32.74,64.13,463713,357814,9056,0.768
"4606",2021-04-03,"Colorado",34,58,0,0,25,24,466901,6124,2878136,3527450,1837148,18.78,49.98,1081615,31.9,61.25,74155,53895,9359,0.816
"4607",2021-04-03,"Connecticut",43,43,17,0,45,20,313956,7904,2092230,2577515,1338982,22.3,58.68,795034,37.56,72.29,56688,39768,11154,0.812
"4608",2021-04-03,"Delaware",32,20,35,0,22,82,96077,1565,498720,636065,326506,17.67,51.22,172112,33.53,65.32,12732,10083,10355,0.784
"4609",2021-04-03,"Florida",23,28,6,0,18,40,2077032,33652,10204039,13882365,6343593,17.19,47.51,3692088,29.54,64.64,215889,167914,7818,0.735
"4610",2021-04-03,"Georgia",15,28,0,0,12,30,1063680,19210,4150770,6237495,2726041,13.11,39.09,1392057,25.68,58.75,95255,75653,7125,0.665
"4611",2021-04-03,"Hawaii",67,35,0,0,54,36,31241,467,742277,1011720,467072,20.49,52.43,290158,32.99,71.46,10141,11625,8210,0.734
"4612",2021-04-03,"Idaho",35,21,0,0,35,16,181181,1966,799887,1027045,487864,17.63,44.76,315017,27.3,57.47,17311,12716,7116,0.779
"4613",2021-04-03,"Illinois",46,29,4,0,49,37,1254091,23635,6340870,8021745,4207838,17.7,50.04,2243105,33.21,63.3,148651,114094,9004,0.79
"4614",2021-04-03,"Indiana",34,34,0,0,30,4,689965,13074,2972415,3640170,1814438,17.95,44.15,1208285,26.95,54.07,68471,45326,6733,0.817
"4615",2021-04-03,"Iowa",30,15,7,0,32,0,353207,5822,1687691,1919805,1055869,21.31,53.49,672306,33.47,60.85,82396,34638,10979,0.879
"4616",2021-04-03,"Kansas",21,52,0,0,28,4,304429,4889,1408174,1884795,957516,18.37,48.34,535254,32.87,64.7,40810,27243,9351,0.747
"4617",2021-04-03,"Kentucky",17,43,0,0,19,9,429106,6149,2252894,2731145,1459286,19.29,50.43,861916,32.66,61.13,60514,39514,8844,0.825
"4618",2021-04-03,"Louisiana",17,37,0,0,12,6,445469,10161,2093895,2903390,1277773,17.93,45.04,833412,27.49,62.45,46177,36549,7862,0.721
"4619",2021-04-03,"Maine",65,36,0,0,63,17,51470,745,756766,914940,496443,21.93,56.3,294735,36.93,68.07,20890,14308,10644,0.827
"4620",2021-04-03,"Maryland",39,32,2,0,39,8,415660,8342,3043682,3811300,2012202,19.14,50.34,1157059,33.28,63.04,82376,64164,10613,0.799
"4621",2021-04-03,"Massachusetts",49,20,10,0,40,13,643232,17281,3868668,4604300,2519546,20.55,56.13,1416618,36.55,66.8,97288,74776,10849,0.84
"4622",2021-04-03,"Michigan",56,11,4,0,29,27,768892,17259,4749818,6104740,3044568,18.59,47.56,1856996,30.49,61.13,130473,90770,9089,0.778
"4623",2021-04-03,"Minnesota",58,26,8,0,40,42,526267,6953,2955945,3365000,1891156,20.64,52.41,1164165,33.53,59.67,88758,56854,10081,0.878
"4624",2021-04-03,"Mississippi",17,11,0,0,7,12,305991,7055,1216256,1843015,760076,16.34,40.87,486269,25.54,61.93,26861,17668,5937,0.66
"4625",2021-04-03,"Missouri",24,24,0,0,18,5,583691,8866,2745801,3766895,1694322,16.74,44.74,1027187,27.61,61.38,77518,53466,8711,0.729
"4626",2021-04-03,"Montana",22,5,0,0,8,0,105035,1465,557322,722595,346534,20.78,52.15,222127,32.42,67.61,12136,10014,9370,0.771
"4627",2021-04-03,"Nebraska",35,2,0,0,18,35,211570,2181,992251,1271990,628371,19.91,51.29,385220,32.48,65.76,578,19164,9907,0.78
"4628",2021-04-03,"Nevada",38,12,0,0,18,19,304916,5274,1431817,1770070,899995,17.24,46.49,530902,29.22,57.47,32682,22494,7303,0.809
"4629",2021-04-03,"New Hampshire",51,11,0,0,40,0,85448,1247,764940,843385,545794,19.2,56.26,261125,40.14,62.03,43898,25560,18798,0.907
"4630",2021-04-03,"New Jersey",60,10,3,0,37,60,923396,24632,4766910,5517655,3173887,20.82,53.67,1849501,35.73,62.12,111652,101852,11467,0.864
"4631",2021-04-03,"New Mexico",39,35,0,0,19,0,192152,3949,1342108,1514445,843781,25.48,64.01,534359,40.24,72.23,29698,21555,10280,0.886
"4632",2021-04-03,"New York",50,25,3,0,45,40,1898101,50551,10281033,12718855,6492009,20.06,52.85,3901557,33.37,65.38,366707,263628,13552,0.808
"4633",2021-04-03,"North Carolina",32,36,0,7,26,54,916159,12136,5008165,6564440,3206121,17.82,47.75,1869358,30.57,62.59,145682,78809,7514,0.763
"4634",2021-04-03,"North Dakota",32,37,0,0,17,56,103577,1498,445669,490330,261321,22.59,58.48,172158,34.29,64.34,12135,7844,10293,0.909
"4635",2021-04-03,"Ohio",42,33,0,0,34,37,1024011,19065,5689737,7410125,3635530,18.27,48.68,2135726,31.1,63.39,158006,106230,9088,0.768
"4636",2021-04-03,"Oklahoma",13,35,0,0,12,6,440547,4953,2069319,2838195,1290295,19.73,52.3,780664,32.61,71.73,48164,34529,8726,0.729
"4637",2021-04-03,"Oregon",41,45,18,24,34,18,166480,2391,1988473,2552055,1270002,18.07,47.15,762016,30.11,60.51,47326,35846,8499,0.779
"4638",2021-04-03,"Pennsylvania",37,37,0,0,29,20,1040692,25166,6551136,8174805,4383439,18.18,51.17,2327675,34.24,63.86,166544,125744,9822,0.801
"4639",2021-04-03,"Rhode Island",60,40,0,0,48,0,138255,2630,596183,684165,364970,22.99,56.28,243536,34.45,64.58,12472,11564,10916,0.871
"4640",2021-04-03,"South Carolina",23,18,8,0,18,25,555274,9196,2244467,3053895,1460004,15.86,43.59,816770,28.36,59.31,1237,32412,6295,0.735
"4641",2021-04-03,"South Dakota",23,0,0,0,19,0,118361,1938,529897,667495,327720,24.13,59.9,213475,37.04,75.45,14485,8319,9404,0.794
"4642",2021-04-03,"Tennessee",22,11,6,0,14,10,813614,11915,2863871,4119970,1829918,15.15,41.94,1034467,26.8,60.33,74255,55152,8076,0.695
"4643",2021-04-03,"Texas",26,14,1,0,21,39,2801218,48676,12565129,16832185,7968097,15.36,43.33,4454581,27.48,58.05,247012,266353,9186,0.746
"4644",2021-04-03,"Utah",30,15,0,0,29,36,386997,2132,1466038,1733400,898948,13.05,45.73,418324,28.04,54.07,84793,27210,8487,0.846
"4645",2021-04-03,"Vermont",46,17,0,0,40,39,19905,229,360030,457350,226900,21.33,57.7,133072,36.36,73.29,18462,8113,13002,0.787
"4646",2021-04-03,"Virginia",45,13,0,0,53,14,623881,10287,4375147,5206295,2872684,18.59,51.26,1587126,33.66,61,122394,100970,11829,0.84
"4647",2021-04-03,"Washington",58,26,2,0,66,41,368403,5278,3834378,4834980,2409702,19.49,50.35,1484150,31.64,63.49,88987,71929,9446,0.793
"4648",2021-04-03,"West Virginia",32,12,0,0,35,0,143106,2693,943140,1246555,566647,21,52.63,376323,31.62,69.56,17994,13788,7694,0.757
"4649",2021-04-03,"Wisconsin",43,32,0,0,45,31,638590,7341,3140168,3470905,1990383,20.45,53.93,1190601,34.18,59.61,90761,57632,9898,0.905
"4650",2021-04-03,"Wyoming",4,29,0,0,33,0,56447,700,270862,405665,161571,18.91,46.8,109423,27.92,70.09,263,3894,6728,0.668
"4651",2021-04-04,"Alabama",25,15,0,0,23,10,516809,10637,1858833,2892950,1242706,14.48,37.91,709849,25.34,59,11590,28533,5819,0.643
"4652",2021-04-04,"Alaska",38,50,0,0,14,0,63501,313,428556,636665,257375,24.17,58.58,176825,35.18,87.03,8318,3865,5283,0.673
"4653",2021-04-04,"Arizona",31,15,3,0,40,37,844302,16990,3720230,4538885,2312278,18.77,51.11,1366330,31.77,62.36,66652,58794,8078,0.82
"4654",2021-04-04,"Arkansas",19,12,8,0,27,36,331054,5643,1306811,1908100,856162,15.97,43.3,482062,28.37,63.23,1276,23274,7712,0.685
"4655",2021-04-04,"California",40,22,2,1,49,21,3676873,59720,19962420,25338590,13292476,17.77,50.52,7020160,33.64,64.13,512805,375343,9499,0.788
"4656",2021-04-04,"Colorado",29,68,17,0,19,24,468121,6126,2954206,3527450,1889755,19.25,51.3,1108570,32.82,61.25,76070,55017,9554,0.837
"4657",2021-04-04,"Connecticut",35,17,0,24,32,26,313956,7904,2138503,2577515,1365965,22.91,59.98,816983,38.31,72.29,46273,40602,11388,0.83
"4658",2021-04-04,"Delaware",32,52,0,0,14,22,96376,1566,508590,636065,332492,18.08,52.23,176030,34.15,65.32,9870,9975,10244,0.8
"4659",2021-04-04,"Florida",23,26,0,0,17,24,2081826,33674,10565844,13882365,6552905,17.94,49.19,3852669,30.51,64.64,361805,184977,8612,0.761
"4660",2021-04-04,"Georgia",16,27,0,8,10,26,1064554,19212,4153506,6237495,2728898,13.13,39.12,1393877,25.7,58.75,2736,63079,5941,0.666
"4661",2021-04-04,"Hawaii",77,24,0,0,59,18,31337,467,757630,1011720,476114,20.95,53.51,296651,33.63,71.46,15353,13645,9637,0.749
"4662",2021-04-04,"Idaho",21,32,0,0,31,50,181181,1966,817221,1027045,499344,18.02,45.73,322082,27.94,57.47,17334,12740,7129,0.796
"4663",2021-04-04,"Illinois",42,24,1,0,42,21,1256533,23654,6488477,8021745,4303924,18.16,51.2,2301352,33.96,63.3,147607,115209,9092,0.809
"4664",2021-04-04,"Indiana",34,29,0,0,27,4,690910,13074,3016801,3640170,1841749,18.32,44.81,1233438,27.36,54.07,44386,45201,6714,0.829
"4665",2021-04-04,"Iowa",29,15,0,0,39,9,353362,5822,1688053,1919805,1056573,21.33,53.5,672920,33.49,60.85,362,28462,9021,0.879
"4666",2021-04-04,"Kansas",19,19,0,0,15,14,304429,4889,1446575,1884795,980566,19.03,49.65,554497,33.66,64.7,38401,28095,9644,0.767
"4667",2021-04-04,"Kentucky",19,33,0,0,16,0,429106,6149,2300753,2731745,1482959,19.88,51.5,888314,33.19,61.14,47859,40217,9002,0.842
"4668",2021-04-04,"Louisiana",14,23,5,0,13,12,445469,10161,2116985,2903390,1288249,18.21,45.54,846771,27.71,62.45,23090,33542,7215,0.729
"4669",2021-04-04,"Maine",51,21,0,0,38,25,51765,745,778195,914940,508582,22.92,57.89,308141,37.83,68.07,21429,14964,11132,0.851
"4670",2021-04-04,"Maryland",34,28,2,0,36,3,417329,8350,3103045,3811300,2045881,19.62,51.33,1186402,33.84,63.04,59363,64978,10748,0.814
"4671",2021-04-04,"Massachusetts",51,16,5,32,39,23,643232,17281,3968332,4604300,2581225,21.15,57.57,1458104,37.45,66.8,99664,77726,11277,0.862
"4672",2021-04-04,"Michigan",50,10,4,0,24,53,768892,17259,4848250,6104840,3100736,19.08,48.55,1905400,31.05,61.13,98432,90495,9061,0.794
"4673",2021-04-04,"Minnesota",50,16,23,0,28,19,526267,6953,3028798,3365000,1931620,21.28,53.71,1200197,34.25,59.67,72853,56660,10047,0.9
"4674",2021-04-04,"Mississippi",12,9,0,0,8,12,306088,7055,1240970,1843015,770946,16.82,41.7,500469,25.9,61.93,24714,20992,7053,0.673
"4675",2021-04-04,"Missouri",20,15,23,0,14,0,584228,8866,2807214,3766895,1724937,17.24,45.74,1057922,28.11,61.38,61413,53787,8764,0.745
"4676",2021-04-04,"Montana",40,10,0,0,12,0,105142,1466,569766,722595,352924,21.42,53.31,228905,33.02,67.61,12444,10105,9455,0.788
"4677",2021-04-04,"Nebraska",19,9,0,0,18,18,211812,2181,1009786,1271990,637036,20.41,52.2,394852,32.93,65.76,17535,18286,9453,0.794
"4678",2021-04-04,"Nevada",28,12,0,0,16,47,305176,5274,1462114,1770070,913961,17.81,47.47,548467,29.67,57.47,30297,22730,7379,0.826
"4679",2021-04-04,"New Hampshire",48,12,0,71,23,24,85846,1249,774277,843385,548665,19.73,56.94,268288,40.35,62.03,9337,25119,18474,0.918
"4680",2021-04-04,"New Jersey",54,11,3,0,37,43,927195,24637,4855447,5517655,3229559,21.28,54.66,1890162,36.36,62.12,88537,101790,11460,0.88
"4681",2021-04-04,"New Mexico",31,30,13,0,21,18,192152,3949,1365434,1514445,858547,25.98,65.12,544771,40.95,72.23,23326,20087,9580,0.902
"4682",2021-04-04,"New York",50,33,2,0,42,43,1905737,50633,10519517,12718855,6624421,20.69,54.08,4025832,34.05,65.38,238484,266430,13696,0.827
"4683",2021-04-04,"North Carolina",30,42,0,0,21,33,916159,12136,5057979,6564440,3238031,18.02,48.23,1889924,30.87,62.59,49814,72591,6921,0.771
"4684",2021-04-04,"North Dakota",23,0,0,0,9,0,103638,1498,449089,490330,262979,22.9,58.93,174538,34.51,64.34,3420,7324,9611,0.916
"4685",2021-04-04,"Ohio",33,28,2,0,22,31,1024011,19079,5820854,7410125,3710193,18.78,49.8,2195726,31.74,63.39,131117,106591,9119,0.786
"4686",2021-04-04,"Oklahoma",18,25,0,0,7,0,440547,4953,2107328,2838195,1307768,20.26,53.26,801830,33.05,71.73,38009,33960,8582,0.742
"4687",2021-04-04,"Oregon",31,23,0,0,32,23,166882,2392,2034002,2552055,1297163,18.56,48.22,782997,30.75,60.51,45529,37298,8843,0.797
"4688",2021-04-04,"Pennsylvania",31,27,6,0,24,13,1043524,25173,6670089,8174805,4457192,18.59,52.1,2379746,34.82,63.86,118953,124934,9759,0.816
"4689",2021-04-04,"Rhode Island",32,20,0,0,39,19,138255,2630,611301,684165,372419,23.76,57.7,251655,35.16,64.58,15118,12174,11492,0.893
"4690",2021-04-04,"South Carolina",23,44,0,23,15,30,555274,9196,2305396,3053895,1488232,16.5,44.78,849778,28.9,59.31,60929,34131,6629,0.755
"4691",2021-04-04,"South Dakota",28,8,0,0,9,75,118361,1938,539915,667495,332349,24.79,61.03,219273,37.57,75.45,10018,8200,9269,0.809
"4692",2021-04-04,"Tennessee",17,16,3,0,14,18,813614,11915,2905011,4119970,1853878,15.44,42.54,1054528,27.15,60.33,41140,51377,7523,0.705
"4693",2021-04-04,"Texas",24,10,1,0,19,29,2802225,48697,12808243,16832185,8100286,15.74,44.17,4564010,27.94,58.05,243114,266611,9195,0.761
"4694",2021-04-04,"Utah",26,11,0,0,17,22,387341,2132,1466600,1733400,899434,13.06,45.75,418702,28.06,54.07,562,27210,8487,0.846
"4695",2021-04-04,"Vermont",57,8,0,100,34,0,20149,229,360745,457350,227068,21.44,57.81,133803,36.39,73.29,715,7249,11617,0.789
"4696",2021-04-04,"Virginia",43,17,7,0,47,15,625148,10329,4485753,5206295,2943103,19.23,52.55,1641022,34.48,61,110606,101058,11840,0.862
"4697",2021-04-04,"Washington",42,19,6,0,55,20,368403,5278,3928519,4834980,2464825,20.09,51.59,1529457,32.37,63.49,94141,72707,9548,0.813
"4698",2021-04-04,"West Virginia",43,26,0,0,35,0,143456,2695,946710,1246555,569122,21.16,52.83,379207,31.76,69.56,3570,12827,7157,0.759
"4699",2021-04-04,"Wisconsin",41,25,0,0,41,61,639227,7340,3208168,3470905,2031543,20.97,55.1,1220850,34.89,59.61,68000,57031,9795,0.924
"4700",2021-04-04,"Wyoming",28,26,0,0,30,0,56447,700,286685,405665,168129,20.52,49.53,118773,29.05,70.09,15823,6092,10526,0.707
"4701",2021-04-05,"Alabama",31,22,0,0,48,17,516918,10638,1864857,2892950,1248029,14.51,38.03,711596,25.45,59,6024,28325,5777,0.645
"4702",2021-04-05,"Alaska",52,35,0,0,35,36,64001,313,431436,636665,258376,24.45,58.98,178886,35.32,87.03,2880,4022,5498,0.678
"4703",2021-04-05,"Arizona",47,22,0,0,47,29,844910,16990,3772436,4538885,2338969,19.13,51.83,1392647,32.13,62.36,52206,58482,8035,0.831
"4704",2021-04-05,"Arkansas",25,33,0,0,37,8,331098,5648,1316063,1908100,861082,16.15,43.61,487363,28.53,63.23,9252,23189,7684,0.69
"4705",2021-04-05,"California",53,20,5,5,68,31,3682861,59799,20309146,25338590,13529603,18.14,51.4,7166145,34.24,64.13,346726,372228,9421,0.802
"4706",2021-04-05,"Colorado",41,45,21,14,34,40,468988,6126,2979697,3527450,1908869,19.43,51.74,1118667,33.15,61.25,25491,53844,9350,0.845
"4707",2021-04-05,"Connecticut",57,28,0,0,50,41,316655,7923,2178710,2577515,1385278,23.55,61.11,839506,38.85,72.29,40207,41015,11504,0.845
"4708",2021-04-05,"Delaware",34,20,0,0,30,41,96577,1566,516432,636065,338164,18.29,53.03,178080,34.73,65.32,7842,9838,10103,0.812
"4709",2021-04-05,"Florida",40,24,5,0,34,81,2085306,33710,10567292,13882365,6554477,17.95,49.2,3854492,30.52,64.64,1448,184369,8584,0.761
"4710",2021-04-05,"Georgia",20,35,5,0,16,43,1065197,19212,4236864,6237495,2791236,13.33,39.9,1415768,26.29,58.75,83358,67503,6358,0.679
"4711",2021-04-05,"Hawaii",64,34,28,0,57,0,31430,467,763772,1011720,480013,21.12,53.94,299014,33.9,71.46,6142,11187,7901,0.755
"4712",2021-04-05,"Idaho",34,19,0,0,29,14,181836,1972,826653,1027045,504809,18.29,46.26,326938,28.25,57.47,9432,12816,7172,0.805
"4713",2021-04-05,"Illinois",55,27,2,0,61,45,1258630,23665,6592898,8021745,4370004,18.52,52.03,2346220,34.49,63.3,104421,114150,9008,0.822
"4714",2021-04-05,"Indiana",42,53,6,0,42,22,691625,13075,3048583,3640170,1863295,18.57,45.28,1250217,27.68,54.07,31782,44824,6658,0.837
"4715",2021-04-05,"Iowa",52,20,0,41,70,31,353829,5822,1706823,1919805,1065588,21.66,54.1,683527,33.77,60.85,18770,27477,8709,0.889
"4716",2021-04-05,"Kansas",30,46,6,0,31,12,304784,4884,1456012,1884795,988149,19.22,49.98,559886,33.92,64.7,9437,27723,9516,0.773
"4717",2021-04-05,"Kentucky",32,40,0,32,26,8,429511,6171,2327458,2731745,1494867,20.23,52.1,903711,33.46,61.14,26705,38386,8592,0.852
"4718",2021-04-05,"Louisiana",20,26,0,0,15,8,446737,10165,2131488,2903390,1294498,18.4,45.85,855263,27.85,62.45,14503,31479,6771,0.734
"4719",2021-04-05,"Maine",78,40,0,0,75,24,51986,746,795748,914940,518694,23.71,59.2,318678,38.59,68.07,17553,15975,11884,0.87
"4720",2021-04-05,"Maryland",52,25,4,0,47,13,418188,8363,3126025,3811300,2060046,19.8,51.71,1196806,34.07,63.04,22980,63500,10503,0.82
"4721",2021-04-05,"Massachusetts",83,20,13,0,69,55,646220,17325,4041785,4604300,2628913,21.58,58.64,1487084,38.14,66.8,73453,78065,11326,0.878
"4722",2021-04-05,"Michigan",77,18,8,0,46,64,779974,17282,4912079,6104840,3139123,19.4,49.19,1937375,31.43,61.13,63829,88014,8813,0.805
"4723",2021-04-05,"Minnesota",58,19,6,0,46,77,527650,6963,3073562,3365000,1959487,21.7,54.5,1224073,34.74,59.67,44764,58255,10330,0.913
"4724",2021-04-05,"Mississippi",24,22,0,0,7,0,306158,7055,1241033,1843015,771190,16.82,41.7,500607,25.91,61.93,63,15258,5127,0.673
"4725",2021-04-05,"Missouri",29,21,26,0,20,36,584555,8867,2853511,3766895,1750110,17.56,46.49,1077912,28.52,61.38,46297,55514,9045,0.758
"4726",2021-04-05,"Montana",47,4,0,0,21,0,105142,1466,573480,722595,354742,21.61,53.66,231002,33.19,67.61,3714,10156,9502,0.794
"4727",2021-04-05,"Nebraska",55,4,0,0,44,15,211958,2181,1024342,1271990,644910,20.8,52.95,402325,33.34,65.76,14556,17756,9179,0.805
"4728",2021-04-05,"Nevada",40,7,26,0,23,26,305357,5275,1482433,1770070,924577,18.15,48.13,559150,30.02,57.47,20319,22059,7162,0.837
"4729",2021-04-05,"New Hampshire",75,5,0,0,49,21,86125,1249,796674,843385,569781,19.87,58.59,270185,41.9,62.03,22397,27730,20394,0.945
"4730",2021-04-05,"New Jersey",74,12,12,0,48,38,930026,24649,4909547,5517655,3266042,21.51,55.27,1910700,36.77,62.12,54100,100784,11347,0.89
"4731",2021-04-05,"New Mexico",56,38,0,0,37,0,192595,3953,1374022,1514445,863155,26.19,65.53,549244,41.16,72.23,8588,19244,9178,0.907
"4732",2021-04-05,"New York",64,30,6,3,55,62,1912396,50706,10640003,12718855,6691660,21.03,54.69,4091857,34.4,65.38,120486,253880,13051,0.837
"4733",2021-04-05,"North Carolina",41,38,4,6,30,26,922560,12173,5099793,6564440,3262431,18.2,48.62,1908886,31.11,62.59,41814,71909,6856,0.777
"4734",2021-04-05,"North Dakota",28,16,0,0,22,49,103714,1497,450780,490330,263818,23.02,59.15,175389,34.62,64.34,1691,7022,9214,0.919
"4735",2021-04-05,"Ohio",50,32,4,12,34,41,1026929,19086,5901310,7410125,3757736,19.09,50.49,2231979,32.15,63.39,80456,104741,8961,0.796
"4736",2021-04-05,"Oklahoma",21,21,0,0,14,11,441436,4953,2122756,2838195,1315073,20.48,53.65,810376,33.23,71.73,15428,33536,8475,0.748
"4737",2021-04-05,"Oregon",54,32,16,0,62,21,167128,2394,2066694,2552055,1315090,18.99,49,800917,31.18,60.51,32692,37733,8946,0.81
"4738",2021-04-05,"Pennsylvania",55,31,8,0,35,33,1047728,25180,6756869,8174805,4505442,18.94,52.78,2424161,35.19,63.86,86780,123338,9634,0.827
"4739",2021-04-05,"Rhode Island",71,43,0,0,70,48,139173,2629,626561,684165,380555,24.48,59.15,259292,35.92,64.58,15260,12590,11885,0.916
"4740",2021-04-05,"South Carolina",32,23,0,0,20,11,556469,9203,2328710,3053895,1500627,16.72,45.23,861028,29.15,59.31,23314,31363,6091,0.763
"4741",2021-04-05,"South Dakota",35,6,0,0,14,30,118517,1938,543431,667495,334448,24.98,61.43,220982,37.81,75.45,3516,7912,8944,0.814
"4742",2021-04-05,"Tennessee",30,11,3,0,23,27,817022,11929,2928922,4119970,1869985,15.58,42.89,1064206,27.38,60.33,23911,49554,7256,0.711
"4743",2021-04-05,"Texas",32,11,4,0,27,44,2806908,48729,13065244,16832185,8251415,16.11,45.06,4670842,28.46,58.05,257001,276433,9534,0.776
"4744",2021-04-05,"Utah",40,15,6,0,30,33,387514,2133,1498784,1733400,916927,13.6,46.75,436033,28.6,54.07,32184,31799,9919,0.865
"4745",2021-04-05,"Vermont",64,8,0,0,60,36,20267,229,370232,457350,232419,22.19,59.33,138468,37.25,73.29,9487,7727,12383,0.81
"4746",2021-04-05,"Virginia",53,13,6,0,62,44,626171,10360,4538309,5206395,2975428,19.53,53.17,1666877,34.86,61,52556,95899,11235,0.872
"4747",2021-04-05,"Washington",62,19,4,0,74,49,370017,5285,4015071,4834980,2510100,20.69,52.73,1575763,32.96,63.49,86552,73347,9632,0.83
"4748",2021-04-05,"West Virginia",27,8,11,0,33,0,143733,2696,946918,1246555,569655,21.19,52.84,379705,31.79,69.56,208,12745,7112,0.76
